payment_id,date,customer_id,employee_id,product_id,Price
5815402,2009-01-03,34355,3930,814,8000.0
3714573,2009-01-04,68442,3471,1920,4000.0
8654164,2009-01-06,78353,1990,1059,47.45
4166642,2009-01-08,79990,1708,2174,17.95
5960549,2009-01-08,8069,3139,1955,46.45
1574971,2009-01-08,55831,1691,2441,12.25
2530309,2009-01-08,57190,1016,1865,59.95
5966341,2009-01-11,93011,30,740,6000.0
5613507,2009-01-12,91834,3245,2106,2000.0
5238715,2009-01-12,73956,3956,2521,6000.0
2829112,2009-01-13,89527,2144,2585,125.0
1291588,2009-01-13,72109,2098,804,110.0
3658744,2009-01-13,13283,1565,850,8500.0
3961009,2009-01-13,24252,2144,1465,28.95
5210400,2009-01-14,28365,525,814,8000.0
4433376,2009-01-15,64528,525,820,350.0
2760699,2009-01-16,52013,2312,2009,3025.0
8614424,2009-01-17,64541,2312,401,46.95
9418829,2009-01-18,29563,496,2223,299.0
296538,2009-01-21,702,3820,2264,1000.0
4289487,2009-01-22,26839,1288,1173,1250.0
2733592,2009-01-23,43950,1127,1384,250.0
3234448,2009-01-23,27477,82,2404,4500.0
7277038,2009-01-24,895,1729,74,6000.0
9779811,2009-01-26,73311,2850,256,380.0
7903004,2009-01-28,5354,3956,676,2500.0
6914924,2009-01-29,32963,3956,1591,18.95
8954943,2009-01-30,91773,30,963,23.95
4576121,2009-01-31,77511,1828,597,58.95
6887671,2009-02-03,98562,650,1476,1250.0
8335234,2009-02-03,5833,115,2104,275.0
7666714,2009-02-03,44045,1691,1761,31.95
5025216,2009-02-04,64681,896,2616,12.95
707371,2009-02-07,22737,3207,933,4500.0
9668475,2009-02-08,20427,3207,1144,1500.0
3350275,2009-02-08,47564,3471,384,20.95
1599552,2009-02-10,46374,2584,276,250.0
5633563,2009-02-11,4635,496,2418,5000.0
8813938,2009-02-13,31106,1016,1026,1750.0
8103257,2009-02-13,36349,168,1350,925.0
9235156,2009-02-15,26096,1956,2043,1200.0
5305901,2009-02-15,44454,896,1227,15000.0
7559088,2009-02-18,58187,1638,731,4200.0
1299439,2009-02-20,10400,896,1155,19.95
6469552,2009-02-22,95012,646,180,105.0
2100129,2009-02-24,45804,1569,945,1500.0
6830105,2009-02-24,81046,1990,1263,53.95
7111887,2009-02-27,80733,881,25,13.95
6653172,2009-02-28,28395,3481,1423,16.95
3572226,2009-03-01,35901,534,863,36.45
8103934,2009-03-01,14943,30,2415,675.0
1962370,2009-03-01,43030,650,280,5000.0
3378531,2009-03-03,71758,3820,335,900.0
2938641,2009-03-03,44045,1621,2432,4500.0
5444866,2009-03-04,15505,1560,740,6000.0
3333802,2009-03-05,12204,2376,2296,399.0
9419096,2009-03-05,44362,1289,2429,40.75
6298401,2009-03-06,14399,1016,2046,1200.0
6934529,2009-03-08,18413,1289,2133,699.0
2737372,2009-03-09,29210,1956,1452,5000.0
8195845,2009-03-15,18669,3724,599,6000.0
3730858,2009-03-15,99986,2555,2209,675.0
1603320,2009-03-16,61342,1691,2439,61.95
7518489,2009-03-16,42016,896,241,24.75
2221580,2009-03-17,21451,1729,2615,2500.0
697740,2009-03-17,91301,600,2649,12000.0
8149733,2009-03-18,42617,2584,657,13.25
5061145,2009-03-18,72674,2878,43,2000.0
2079166,2009-03-19,24252,1565,1674,38.25
8365566,2009-03-19,6931,59,868,295.0
8445891,2009-03-22,67882,2878,148,600.0
2725947,2009-03-22,895,1650,2634,1000.0
6609705,2009-03-25,47766,3956,2438,8500.0
1545548,2009-03-26,60069,2077,1524,475.0
5279638,2009-03-26,96270,2530,1883,1500.0
7305448,2009-03-27,66481,769,318,2500.0
9791279,2009-03-29,6769,1621,709,4000.0
2727452,2009-03-30,58441,2312,228,22.95
1214268,2009-03-30,52874,2878,306,6000.0
7012814,2009-03-31,21028,1990,891,38.95
1774379,2009-04-02,65745,1524,1847,1000.0
9947049,2009-04-03,92166,56,394,5300.0
5248894,2009-04-06,94592,1534,784,3500.0
5019118,2009-04-06,58376,1571,970,69.95
716925,2009-04-06,30017,1571,1273,64.95
5404586,2009-04-06,63038,600,1562,299.0
8260488,2009-04-08,86035,1956,2246,8.95
1991797,2009-04-09,49334,168,607,1800.0
9743298,2009-04-10,14807,1571,2356,299.0
100045,2009-04-17,99986,2752,1918,10.75
4663452,2009-04-17,42291,1355,240,325.0
1025679,2009-04-18,96113,769,183,1000.0
4583243,2009-04-18,20751,3956,1073,1000.0
4116989,2009-04-19,6464,630,2047,47.95
3069913,2009-04-19,8370,1691,1980,1000.0
4139823,2009-04-20,19702,56,2046,1200.0
3902557,2009-04-21,88901,3081,1541,750.0
9871968,2009-04-22,23441,2850,1787,19.95
3268359,2009-04-23,11970,3724,799,299.0
1867051,2009-04-23,46438,30,2569,150.0
648335,2009-04-23,25834,2530,1641,46.75
1221841,2009-04-25,69061,2584,858,69.95
9270813,2009-04-26,11341,525,2484,650.0
4998410,2009-04-28,32008,1565,303,20.75
7253821,2009-05-01,84313,525,187,6000.0
2218583,2009-05-01,72932,3559,1381,47.95
1605431,2009-05-01,25546,199,846,299.0
6619707,2009-05-02,87763,2580,756,34.95
8840002,2009-05-02,35517,1565,229,26.95
8262835,2009-05-02,17348,3724,2361,10.75
4405849,2009-05-03,81989,525,1042,45.95
1395699,2009-05-03,34258,56,402,950.0
5799150,2009-05-03,66363,2769,2113,15.95
9483079,2009-05-03,82551,2144,1569,3600.0
8216783,2009-05-04,25165,2001,1539,80.95
7023529,2009-05-05,27822,363,2646,295.0
5978758,2009-05-07,11970,830,2464,2000.0
411159,2009-05-08,19050,2580,273,120.0
4793136,2009-05-09,61978,3471,1198,800.0
5972363,2009-05-11,38805,59,1882,68.75
8113738,2009-05-12,11051,695,526,7500.0
6428936,2009-05-12,41775,2001,901,6000.0
7656204,2009-05-13,82279,2992,1389,375.0
1240536,2009-05-15,15607,3245,385,250.0
9408308,2009-05-15,31675,3081,2563,17.95
1364447,2009-05-16,22527,896,1033,225.0
2265000,2009-05-17,94698,3151,516,41.75
9832591,2009-05-17,94462,1289,573,72.95
1056185,2009-05-18,94761,485,1480,19.95
8942081,2009-05-18,47714,881,213,4750.0
9838545,2009-05-18,90151,1956,811,3500.0
9107763,2009-05-19,73627,891,101,164.0
7800255,2009-05-19,64528,2831,1032,250.0
7437280,2009-05-20,67354,3139,907,9.75
8429199,2009-05-21,86035,2584,1561,81.95
3525334,2009-05-21,26972,1742,302,290.0
1839455,2009-05-22,79779,2580,95,800.0
9420383,2009-05-24,83566,1742,930,32.95
533630,2009-05-24,40909,3081,2458,125.0
4295155,2009-05-25,8987,1127,1690,19.95
9471274,2009-05-25,12057,866,2252,2000.0
9193801,2009-05-25,15167,2477,1418,1500.0
4951656,2009-05-26,92501,2769,2445,899.0
6579136,2009-05-26,11667,2588,2039,37.95
3102762,2009-05-26,87107,1534,1045,1500.0
9529058,2009-05-28,64127,1990,1486,34.95
4101752,2009-05-28,16254,1911,118,120.0
8487901,2009-05-30,27236,525,917,38.45
9587575,2009-06-01,3914,630,2576,299.0
9718907,2009-06-03,74373,2477,1137,2250.0
8534882,2009-06-04,90951,59,1814,89.95
8970588,2009-06-04,91834,600,418,2600.0
3690666,2009-06-05,30761,2752,1568,28.25
5528628,2009-06-05,67728,3471,1374,600.0
618623,2009-06-06,67749,1729,2498,58.95
9780546,2009-06-07,90636,630,1619,5500.0
4723246,2009-06-07,22052,30,2441,12.25
9020146,2009-06-08,77440,1422,2448,410.0
1782646,2009-06-08,50665,2001,833,550.0
3732604,2009-06-09,17732,2363,745,570.0
6118633,2009-06-12,23539,1524,2221,1100.0
3772014,2009-06-13,5833,485,1285,42.95
1842618,2009-06-15,89853,2077,2425,14.45
8796268,2009-06-16,81989,881,661,299.0
6411868,2009-06-18,83566,1422,260,500.0
2951477,2009-06-19,12265,1016,1141,500.0
3033540,2009-06-19,40809,2477,1672,69.95
3222204,2009-06-21,4547,650,948,19.95
550652,2009-06-22,75732,3151,705,3000.0
9771636,2009-06-23,20554,1650,1359,1500.0
6111750,2009-06-23,3654,830,730,1000.0
9558523,2009-06-25,73549,3724,2172,199.0
6825753,2009-06-27,19523,881,335,900.0
4829613,2009-06-28,19075,3139,754,1350.0
9172242,2009-06-29,70229,1828,1678,175.0
8772106,2009-06-30,18483,600,1308,3500.0
8647890,2009-07-01,25165,2098,2532,30.95
1748950,2009-07-01,12815,2144,908,2750.0
9575190,2009-07-02,19637,496,516,41.75
8340522,2009-07-04,58289,1288,218,30.95
100212,2009-07-05,14807,2992,1024,52.95
34090,2009-07-09,22527,363,2431,399.0
1507322,2009-07-11,56480,1524,2463,4500.0
4268231,2009-07-13,45221,1151,2508,4700.0
8523143,2009-07-16,81046,3971,2605,1750.0
828273,2009-07-16,67922,2584,1102,3000.0
8123667,2009-07-17,8499,891,2351,450.0
4909231,2009-07-18,4929,896,1472,74.95
3115171,2009-07-19,63371,3758,2069,53.25
5364094,2009-07-21,41371,866,651,1975.0
6578709,2009-07-21,35861,2555,1774,17.95
1281332,2009-07-21,43325,3956,1107,325.0
5166120,2009-07-22,68343,1571,1889,262.0
9704496,2009-07-23,92183,3471,1312,750.0
3445597,2009-07-23,71451,2530,2416,40.95
4552691,2009-07-24,55189,3319,1296,7500.0
9448794,2009-07-24,1205,1729,2443,2250.0
8271995,2009-07-25,52950,1911,1736,399.0
5017655,2009-07-27,80181,82,1862,15.95
2240853,2009-07-28,58289,2530,127,3000.0
7443866,2009-07-29,88884,2820,2180,299.0
4415305,2009-07-31,92183,3151,1644,20000.0
2212635,2009-08-02,51983,2477,1204,2000.0
8571878,2009-08-02,79882,2477,1312,750.0
2270291,2009-08-03,7102,1650,2225,8000.0
9880871,2009-08-06,14913,3208,1692,30.95
6840596,2009-08-06,79990,1569,1321,61.25
8221460,2009-08-08,15145,2820,910,750.0
7203260,2009-08-09,56541,2477,1741,699.0
5805077,2009-08-10,77970,769,855,49.95
2932936,2009-08-10,31106,525,2654,7.95
691234,2009-08-11,48134,1422,1414,5500.0
9335521,2009-08-12,18957,3707,2056,1800.0
6800618,2009-08-12,98966,2628,506,40000.0
9652021,2009-08-13,9782,1289,2625,1500.0
3029478,2009-08-15,40785,1288,2117,2750.0
2940120,2009-08-19,31821,769,1289,14.75
3157403,2009-08-19,81001,646,1001,53.95
1609015,2009-08-21,13208,1571,1422,7000.0
4539399,2009-08-21,82279,1638,171,88.95
4586399,2009-08-22,17348,2659,1819,750.0
3177677,2009-08-22,31821,1569,907,9.75
4448187,2009-08-23,54991,2769,1207,2500.0
8306413,2009-08-24,59208,2588,2012,69.95
9568247,2009-08-29,54851,2584,2445,899.0
4448503,2009-09-02,27477,1524,1719,10.25
9374611,2009-09-02,95726,2580,290,1250.0
4732358,2009-09-05,88794,3139,2556,1500.0
3854642,2009-09-06,2787,3151,581,1500.0
1802556,2009-09-06,22527,534,313,3000.0
3739244,2009-09-09,86773,1638,1412,44.75
8891798,2009-09-10,97315,1795,1219,7500.0
7599037,2009-09-12,46374,1016,2215,2750.0
331535,2009-09-12,48560,3139,511,19.95
4463084,2009-09-13,79754,630,499,225.0
6872274,2009-09-15,32007,1569,161,21.95
552581,2009-09-16,15307,1783,1173,1250.0
8016500,2009-09-17,76835,1534,2249,275.0
1206526,2009-09-18,95880,3319,405,17.95
7859970,2009-09-18,53016,3081,1070,1750.0
5256910,2009-09-19,41976,1127,1000,118.0
5745839,2009-09-24,8160,1560,1611,30000.0
6104071,2009-09-24,97169,485,314,1200.0
7802762,2009-09-27,44590,2530,1059,47.45
1033543,2009-09-28,15145,363,1883,1500.0
9109485,2009-09-29,95850,525,2360,1500.0
4310518,2009-09-29,29690,2555,1898,1500.0
8245516,2009-10-01,8383,3559,1275,225.0
3585952,2009-10-01,8855,1795,721,225.0
7229943,2009-10-02,3663,525,550,63.95
8140338,2009-10-03,64966,59,199,675.0
3887510,2009-10-04,29727,3956,512,900.0
9364152,2009-10-05,1376,3724,69,1000.0
796674,2009-10-06,94761,1621,2469,190.0
6629766,2009-10-06,83719,3236,125,99.95
6089892,2009-10-07,27954,3724,526,7500.0
2260839,2009-10-08,22737,2628,979,20.95
3490300,2009-10-08,8855,630,2536,188.0
4090367,2009-10-09,27962,2312,2593,450.0
9657018,2009-10-11,14944,650,1607,8.95
4419795,2009-10-11,88460,302,2650,130.0
4905660,2009-10-12,99614,3207,972,110.0
3077039,2009-10-12,63371,496,630,19.95
4026357,2009-10-12,29448,59,2526,11.25
4063049,2009-10-12,23675,3971,1770,225.0
9023224,2009-10-12,4547,2098,1774,17.95
3807177,2009-10-13,59607,3471,2024,299.0
9197142,2009-10-13,6701,1007,1206,1000.0
906421,2009-10-14,49977,1742,2098,7000.0
9934071,2009-10-15,91773,2831,2553,325.0
4779930,2009-10-15,59208,3481,1059,47.45
997323,2009-10-16,61997,1783,2553,325.0
6972141,2009-10-21,35901,3041,2125,56.95
9411879,2009-10-21,33864,1990,2602,175.0
9862610,2009-10-22,82441,1565,1874,650.0
6775502,2009-10-23,2933,148,1737,2350.0
9629102,2009-10-24,15381,363,1597,41.95
6274469,2009-10-24,96287,2098,1297,68.95
3352013,2009-10-25,59185,1742,2192,1600.0
5138905,2009-10-25,46877,485,2486,13.95
6811265,2009-10-25,38758,1151,2018,64.95
731416,2009-10-25,69061,3245,179,98.95
4510577,2009-10-26,51679,769,1458,1500.0
3522885,2009-10-26,40231,2752,2077,39.95
9078300,2009-10-27,26512,363,769,36.75
9256641,2009-10-28,59693,3208,2532,30.95
6335573,2009-10-30,55758,1560,480,14.95
3302956,2009-10-31,94592,115,519,72.95
600654,2009-10-31,69893,485,2354,4250.0
8403102,2009-10-31,66481,866,1080,22000.0
6405500,2009-10-31,87107,1621,347,1750.0
3407776,2009-11-03,57375,2878,2642,7.95
2108951,2009-11-04,48481,1783,1743,2000.0
9836882,2009-11-06,7592,600,648,22.95
3376601,2009-11-06,61997,1911,751,9.95
3579461,2009-11-07,84341,1016,2293,550.0
9003274,2009-11-10,64743,1990,438,295.0
2343338,2009-11-10,83372,3758,1836,1400.0
24875,2009-11-10,42457,1638,2047,47.95
8965489,2009-11-11,19523,3204,287,1350.0
3152819,2009-11-11,59152,3041,1978,58.95
6019186,2009-11-11,21542,1650,1528,16.25
654631,2009-11-12,54252,2031,621,540.0
1219294,2009-11-12,46398,630,1002,25.75
4309204,2009-11-14,82430,59,533,1000.0
5069206,2009-11-15,72668,2860,2262,14.95
6343176,2009-11-15,64923,3139,551,1250.0
7851627,2009-11-16,23234,600,423,1650.0
5759646,2009-11-16,10980,896,1855,450.0
1547269,2009-11-17,65997,866,236,295.0
8576993,2009-11-18,30278,630,707,4000.0
2423487,2009-11-19,86701,769,2473,1750.0
2462880,2009-11-19,38651,1288,433,152.0
4161427,2009-11-21,83719,646,417,5000.0
4623978,2009-11-22,30299,695,619,60.95
7530456,2009-11-23,70568,2584,420,650.0
6230346,2009-11-24,96339,1565,1417,340.0
8171912,2009-11-24,98349,891,107,800.0
1070611,2009-11-26,15505,3207,2487,1200.0
6273281,2009-11-29,88385,1729,1895,53.25
2651899,2009-11-29,16406,168,2277,3000.0
2466496,2009-12-02,2478,2850,1467,21.25
5251615,2009-12-03,18669,1708,241,24.75
4217647,2009-12-06,51196,3707,1787,19.95
2088415,2009-12-06,47019,2363,1591,18.95
2764365,2009-12-07,79843,3207,2429,40.75
4960991,2009-12-07,21395,3081,484,38.95
1313575,2009-12-08,52874,2878,964,350.0
2658658,2009-12-10,91203,650,1269,49.45
7639397,2009-12-11,67749,3151,813,3000.0
845015,2009-12-11,69893,3980,956,12.75
5139526,2009-12-11,48883,3236,971,3500.0
1237606,2009-12-11,24441,1289,2332,29.95
527047,2009-12-12,57626,1127,2484,650.0
249557,2009-12-13,33676,2820,1735,59.95
7261013,2009-12-13,22737,3930,204,12.75
2696089,2009-12-14,6769,3980,19,180.0
9063422,2009-12-14,19237,2878,1960,62.95
7029143,2009-12-15,82855,3971,48,3500.0
371131,2009-12-18,75891,2643,2428,1750.0
8390400,2009-12-18,95975,2628,2156,58.75
289249,2009-12-19,87150,1956,1610,700.0
9383642,2009-12-21,95850,881,809,1250.0
369112,2009-12-23,11052,2584,2550,199.0
7250326,2009-12-23,4176,1828,605,84.95
8191530,2009-12-25,52530,1565,685,15.95
9488772,2009-12-26,47019,525,1239,325.0
5938624,2009-12-26,23441,2376,503,10000.0
3463133,2009-12-26,7669,3820,1013,74.95
3915863,2009-12-30,81086,3245,1101,125.0
4632917,2009-12-30,46260,2098,1011,3000.0
694066,2009-12-30,93011,3319,317,5000.0
3631484,2009-12-31,34366,866,2411,47.45
5855467,2010-01-03,88794,1828,2250,1200.0
5074153,2010-01-05,58520,1638,1610,700.0
3899139,2010-01-06,87127,1571,1629,2000.0
4032953,2010-01-06,44045,148,15,225.0
620841,2010-01-08,63038,630,5,38.75
8869486,2010-01-11,65522,630,703,17.95
467840,2010-01-13,82160,1691,1576,299.0
5094268,2010-01-13,73247,3151,699,750.0
4852669,2010-01-13,32008,646,1088,14.45
2874689,2010-01-15,89853,525,1539,80.95
36645,2010-01-15,50101,1151,1773,13.95
9673080,2010-01-16,52832,3081,1161,18.95
6050561,2010-01-16,9638,3707,2303,2500.0
4911175,2010-01-17,8940,168,1296,7500.0
8486271,2010-01-20,80263,534,2241,59.95
1783573,2010-01-20,71758,1911,1544,36.95
3145154,2010-01-20,19541,534,2513,275.0
6249887,2010-01-22,90731,3204,577,275.0
6411183,2010-01-22,76835,3081,1166,5500.0
8300050,2010-01-23,99322,2831,721,225.0
6840035,2010-01-24,88460,3724,190,39.95
7841541,2010-01-25,48507,2077,1313,1500.0
4324456,2010-01-26,40058,3820,93,23.95
7980408,2010-01-27,62763,3971,2619,1750.0
1548525,2010-01-27,71903,2992,1651,6500.0
3528486,2010-01-28,40799,1783,193,350.0
9431410,2010-01-28,47019,59,1019,299.0
4049036,2010-01-28,94592,2820,840,19.95
8365372,2010-01-28,9777,1571,2386,19.95
5340005,2010-01-30,4176,3204,2244,5000.0
7567526,2010-01-30,56541,3980,527,750.0
7197824,2010-01-30,7486,2850,781,2750.0
6856092,2010-02-04,8160,3081,2439,61.95
4226116,2010-02-05,32596,2992,1772,399.0
5739561,2010-02-05,16180,534,1443,350.0
492800,2010-02-05,54678,830,1556,3500.0
2551714,2010-02-06,72668,650,218,30.95
6182957,2010-02-06,95726,2584,2210,39.95
9151550,2010-02-06,58490,2530,1628,2300.0
1655220,2010-02-06,78424,2831,2388,3500.0
793646,2010-02-08,62870,2144,693,700.0
6532422,2010-02-13,55773,1691,1668,5500.0
5845644,2010-02-13,34981,3971,1048,16.95
427683,2010-02-14,6493,3930,225,900.0
4277480,2010-02-14,5187,1422,1169,299.0
209016,2010-02-17,5302,2992,765,53.95
2101665,2010-02-17,56541,3971,145,155.0
8819086,2010-02-18,26064,1127,2641,31.95
1595192,2010-02-18,94136,3956,1384,250.0
537517,2010-02-19,1191,2312,11,40.95
2949351,2010-02-20,64895,3707,722,750.0
2496908,2010-02-21,83978,881,996,1100.0
4934199,2010-02-23,77440,3724,271,21.95
528014,2010-02-23,24252,1638,1822,199.0
2999683,2010-02-24,3670,830,1677,72.95
9909297,2010-02-25,97666,2659,2404,4500.0
3452014,2010-02-26,74373,3471,1031,30.95
197484,2010-03-04,24269,2850,1229,3500.0
2733073,2010-03-04,56520,82,1661,19.25
2027329,2010-03-05,14520,3208,2244,5000.0
8586651,2010-03-09,33961,2820,969,3500.0
8505498,2010-03-09,97823,3208,618,76.95
4716091,2010-03-10,72674,3319,2291,4000.0
3763836,2010-03-10,9638,630,647,36.95
2288182,2010-03-15,10980,1176,1897,12000.0
98074,2010-03-15,61997,3724,269,7000.0
1642570,2010-03-15,15329,896,216,2750.0
3210449,2010-03-16,1880,1650,2500,4500.0
2055088,2010-03-17,4577,3207,2480,150.0
3314429,2010-03-17,50362,2580,1031,30.95
4908386,2010-03-17,8636,56,525,43.25
365153,2010-03-20,90657,1016,2613,750.0
9561438,2010-03-21,83372,2580,2479,77.95
5092945,2010-03-21,63274,3081,2382,1200.0
5933605,2010-03-23,45085,3041,2082,3000.0
8388865,2010-03-23,48100,830,1052,700.0
4730972,2010-03-23,59152,1569,794,150.0
4598128,2010-03-23,85187,1151,1646,7500.0
819850,2010-03-24,44653,1534,910,750.0
5076552,2010-03-24,65745,769,2214,18.95
7599433,2010-03-26,32963,1289,1483,125.0
5694159,2010-03-26,8383,3758,1144,1500.0
6217204,2010-03-29,50623,3559,2316,1200.0
2770576,2010-03-29,15167,1911,36,5000.0
8703884,2010-03-29,46877,3151,1034,54.95
9708464,2010-04-02,28033,695,497,90.95
6498798,2010-04-03,15358,630,265,37.25
6716497,2010-04-04,10865,1990,2422,30.95
5896101,2010-04-04,8987,534,1792,175.0
195618,2010-04-05,18755,1828,1405,5000.0
7017648,2010-04-07,62763,1638,1324,84.95
1733168,2010-04-09,14194,1016,1458,1500.0
6835065,2010-04-10,48883,896,2093,59.95
1422401,2010-04-10,2966,2584,1846,400.0
294832,2010-04-12,57928,30,881,1750.0
203580,2010-04-12,87607,302,107,800.0
9785292,2010-04-12,35517,2992,535,550.0
7005511,2010-04-13,66354,2752,919,5500.0
1537339,2010-04-13,86581,2628,666,25.95
4415581,2010-04-14,48883,3041,1266,3500.0
2654528,2010-04-15,31106,866,2346,150.0
8079644,2010-04-16,94422,2588,1451,1200.0
6510205,2010-04-16,6025,1990,913,1750.0
1148000,2010-04-17,26188,302,1285,42.95
3218697,2010-04-17,64966,1571,894,750.0
8236118,2010-04-18,61373,3707,2352,17.75
5335481,2010-04-18,25063,2144,2420,1100.0
5886184,2010-04-18,64083,2144,1431,700.0
1862918,2010-04-20,59152,168,1400,450.0
8217989,2010-04-21,91834,30,2643,12.95
2194308,2010-04-25,72266,1990,1179,2500.0
2652227,2010-04-26,92183,3236,1213,12500.0
3732432,2010-04-27,56514,2031,1884,3000.0
2925512,2010-04-27,71758,2312,508,82.95
4710505,2010-04-28,38884,2584,1035,45.95
2873690,2010-04-30,67749,199,717,34.95
125033,2010-04-30,71311,148,1882,68.75
3162775,2010-05-01,95850,115,2218,5000.0
8146250,2010-05-01,73362,3471,763,1350.0
5719516,2010-05-01,741,3980,746,275.0
8446335,2010-05-02,27954,525,2042,175.0
9285441,2010-05-03,4635,830,701,76.95
4818844,2010-05-03,87127,2878,2150,1250.0
1941414,2010-05-04,52092,1422,1322,1100.0
9488614,2010-05-06,9782,1990,445,48.45
7340213,2010-05-06,88884,2752,1019,299.0
1089587,2010-05-07,73311,3041,1968,24.95
2125891,2010-05-08,81143,866,294,2750.0
1859386,2010-05-08,67149,1569,1245,1000.0
7909034,2010-05-09,53977,2752,188,11.45
3783373,2010-05-09,20633,59,73,4000.0
5304511,2010-05-14,82430,1151,1683,26.95
1188777,2010-05-14,92904,2659,2145,69.95
1070607,2010-05-15,90947,1127,683,46.75
233451,2010-05-17,92125,2077,832,163.0
7948803,2010-05-18,63789,3956,1353,1500.0
1572860,2010-05-18,86088,2588,2088,39.95
490513,2010-05-20,86944,3319,1528,16.25
535596,2010-05-24,63038,2144,2395,99.95
3570882,2010-05-24,95320,228,2144,31.45
5667361,2010-05-24,43325,1638,1765,7500.0
6660155,2010-05-25,92125,3956,1356,650.0
3617514,2010-05-25,83163,646,1539,80.95
178696,2010-05-27,14158,3319,2491,49.95
3746282,2010-05-28,15307,3956,1998,57.95
9659678,2010-05-28,7857,3319,81,1250.0
2580758,2010-05-28,99614,1795,212,67.45
3524596,2010-05-29,38651,3245,967,54.95
3820856,2010-05-30,8160,1534,2364,4000.0
3708164,2010-05-31,51941,3559,2335,5000.0
2795022,2010-06-01,39970,3081,2224,1500.0
1467877,2010-06-04,41863,650,951,399.0
1972041,2010-06-05,83542,2555,617,350.0
8278391,2010-06-05,67048,1560,1669,700.0
8277448,2010-06-08,27375,2584,2215,2750.0
8795264,2010-06-09,85556,1176,2632,33.45
9739430,2010-06-09,4172,3207,2395,99.95
2475507,2010-06-10,41976,56,477,2500.0
3727112,2010-06-10,98909,600,2187,16.75
4243686,2010-06-10,83163,3758,1784,16.95
2602508,2010-06-11,91634,2144,2244,5000.0
5861935,2010-06-11,41825,228,1386,26.75
2080515,2010-06-11,42826,769,398,36.95
6965680,2010-06-12,43325,59,1696,750.0
9948962,2010-06-17,57375,2584,2139,699.0
8429412,2010-06-17,60883,2850,2224,1500.0
5915573,2010-06-19,1557,59,2403,2800.0
3083919,2010-06-19,46149,3204,471,6500.0
1228747,2010-06-21,10865,2878,434,4200.0
8751299,2010-06-22,84313,3971,206,69.95
6065969,2010-06-24,10880,30,881,1750.0
170296,2010-06-25,94898,2555,73,4000.0
1019054,2010-06-25,11052,2831,1870,94.95
385502,2010-06-25,85880,3707,1886,400.0
3150783,2010-06-29,59185,1795,1620,195.0
7596488,2010-06-30,92467,2001,2584,399.0
3565711,2010-06-30,63485,1795,1416,148.0
5512359,2010-06-30,29481,1288,920,1200.0
4489810,2010-06-30,84313,3471,1517,120.0
8997891,2010-07-01,78353,115,966,4000.0
5841980,2010-07-02,11044,866,654,275.0
7479314,2010-07-02,22840,2376,1091,1350.0
4997089,2010-07-05,49974,1288,1922,375.0
891544,2010-07-05,97126,2878,2150,1250.0
5973284,2010-07-05,31106,3236,282,89.95
3812897,2010-07-05,11667,3319,2148,7.95
7928814,2010-07-07,87763,3971,2303,2500.0
5977871,2010-07-08,12261,1621,2410,45.95
8805002,2010-07-08,48883,1708,2248,35.95
6753775,2010-07-08,41137,3930,2008,5000.0
259843,2010-07-08,4507,1151,1788,450.0
5192196,2010-07-10,52302,896,2395,99.95
4400641,2010-07-11,50758,891,2408,150.0
9385131,2010-07-14,50510,1729,2246,8.95
2578041,2010-07-15,82160,646,1069,31.95
8757681,2010-07-15,63371,2820,1529,1200.0
7450222,2010-07-17,73247,3204,1890,27.95
9035199,2010-07-18,32225,1016,296,26.75
4225547,2010-07-18,87127,115,1572,15.95
5744950,2010-07-19,75131,866,1182,390.0
660480,2010-07-20,94894,2992,2454,1000.0
9817121,2010-07-21,58340,2031,1398,105.0
4031319,2010-07-22,58374,1569,551,1250.0
4155044,2010-07-22,49675,115,1961,700.0
4280875,2010-07-23,94582,1708,1416,148.0
8424194,2010-07-25,77989,302,162,59.95
3773212,2010-07-25,44045,3204,880,2500.0
1134122,2010-07-26,61190,2031,1036,3000.0
7577253,2010-07-26,62626,2752,1719,10.25
2759326,2010-07-28,17015,3559,2192,1600.0
6571889,2010-07-28,72932,115,2055,600.0
2175482,2010-07-28,9638,2659,259,395.0
9747444,2010-07-28,98966,1524,695,500.0
127389,2010-07-30,26114,485,1100,125.0
9334225,2010-07-30,62045,1127,2402,1000.0
108121,2010-08-05,48507,600,2204,115.0
3782007,2010-08-05,23245,3956,242,1750.0
2736847,2010-08-06,18145,2312,628,55.95
3661646,2010-08-06,2065,496,1044,2000.0
9952139,2010-08-07,86035,866,1606,399.0
6465945,2010-08-08,26114,2752,1186,775.0
4856527,2010-08-08,32645,1151,2089,450.0
7095657,2010-08-10,39970,1828,781,2750.0
6834461,2010-08-11,47019,59,1234,27.95
9213781,2010-08-11,54991,3930,1999,1500.0
8441510,2010-08-11,5351,2584,178,65.95
7116327,2010-08-11,71451,2831,2277,3000.0
9405141,2010-08-12,9638,3245,1667,550.0
460206,2010-08-12,3253,3724,2050,2000.0
1675523,2010-08-13,98148,3208,409,26.95
3950388,2010-08-14,51749,2376,1861,2500.0
8225176,2010-08-14,33864,1650,1521,4000.0
138737,2010-08-16,383,3081,1261,20.45
5505343,2010-08-17,6225,3481,2636,380.0
6721744,2010-08-17,42883,1795,1372,94.95
2660274,2010-08-18,62763,650,677,2000.0
9449727,2010-08-19,27674,1534,1362,65.45
2890514,2010-08-21,47766,2850,2071,2000.0
